Params,Total Accuracy,Accuracy per label,Max val list,Max str list,Label str,Total_Accuracy,Accuracy_per_label,Max_val_list,Max_str_list,Label_str,Matrice
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.14044350580781415,"[40.0, 26.0, 5.0, 7.0, 10.0, 4.0, 1.0, 11.0]","[30.0, 35.0, 30.0, 37.0, 27.0, 36.0, 50.0, 27.0]","['SN', 'GPe', 'GPe', 'SN', 'STN', 'SN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[104  55  78   8   5   1   3   9]
 [100  75  49  28  14   4   4  14]
 [131  78  23 123   8  28  14  39]
 [ 44  69 124  23  10  10   8  51]
 [ 15  17  13  23   9   0   5   4]
 [  4  25  35  13   1   4   2  13]
 [ 11   6  25  61   5   3   1  11]
 [ 34  45  48  68   5  17  10  27]]"
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.14149947201689547,"[35.0, 29.0, 3.0, 11.0, 3.0, 2.0, 1.0, 14.0]","[30.0, 23.0, 29.0, 37.0, 40.0, 41.0, 54.0, 33.0]","['SN', 'GPe', 'GPe', 'SN', 'STN', 'SN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 91  60  78  15   3   0   2  14]
 [ 66  84  50  39  20   4   2  23]
 [128  73  15 125   6  26  20  51]
 [ 22  60 125  37   8   4  13  70]
 [  8  24  11  34   3   1   5   0]
 [  5  22  40   8   2   2   3  15]
 [ 15   0  24  67   4   5   1   7]
 [ 14  42  51  83   5  18   6  35]]"
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.12882787750791974,"[28.0, 32.0, 2.0, 8.0, 2.0, 2.0, 0.0, 15.0]","[43.0, 20.0, 34.0, 38.0, 42.0, 45.0, 33.0, 44.0]","['SN', 'GPe', 'GPe', 'SN', 'STN', 'SN', 'WM', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 74  48 113  13   2   0   1  12]
 [ 59  91  40  21  38   8   0  31]
 [152  57  10 129   8  33  11  44]
 [ 12  52 130  28   7   0   6 104]
 [  3  25  16  36   2   0   3   1]
 [  5  20  44   7   2   2   1  16]
 [  9   0  28  36  41   4   0   5]
 [  6  35  48 112   4   8   4  37]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.26399155227032733,"[31.0, 19.0, 44.0, 4.0, 71.0, 31.0, 39.0, 7.0]","[31.0, 29.0, 29.0, 26.0, 28.0, 27.0, 22.0, 48.0]","['SN', 'GPe', 'GPe', 'SN', 'GPi', 'thalamus', 'SN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 81  66  81  12   0   0  18   5]
 [ 83  54  34  78   2   6   3  28]
 [127  26 195  40   0   5  43   8]
 [ 29  60  88  13   0  26  52  71]
 [  0  24   1   0  61   0   0   0]
 [  0  16   9  11   0  30   5  26]
 [ 12   5  27   8   0  22  48   1]
 [ 12  40  15 121   2  42   4  18]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.2655755015839493,"[28.0, 23.0, 44.0, 4.0, 70.0, 30.0, 43.0, 4.0]","[33.0, 28.0, 23.0, 26.0, 29.0, 28.0, 19.0, 50.0]","['SN', 'STN', 'GPe', 'SN', 'GPi', 'thalamus', 'SN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 74  67  86  15   0   0  16   5]
 [ 76  67  25  80   4   8   3  25]
 [103  26 196  49   0   7  54   9]
 [ 41  61  88  14   0  15  41  79]
 [  0  25   1   0  60   0   0   0]
 [  0  22   6  11   0  29   2  27]
 [  8   5  23   9   0  22  53   3]
 [ 16  39  13 126   2  47   1  10]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.22650475184794086,"[26.0, 22.0, 36.0, 5.0, 64.0, 27.0, 33.0, 1.0]","[35.0, 31.0, 26.0, 26.0, 35.0, 27.0, 20.0, 57.0]","['SN', 'STN', 'GPe', 'SN', 'GPi', 'GPi', 'SN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 68  70  93  21   0   0   5   6]
 [ 79  63  25  88   6  10   0  17]
 [115  26 159  90   1   5  33  15]
 [ 53  58  89  16   0   9  27  87]
 [  1  30   0   0  55   0   0   0]
 [  0  26   2  17   0  26   4  22]
 [ 11   4  25  18   0  22  40   3]
 [ 19  27   8 144   4  50   0   2]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.2824709609292503,"[32.0, 24.0, 43.0, 7.0, 69.0, 40.0, 35.0, 10.0]","[32.0, 28.0, 24.0, 26.0, 30.0, 28.0, 18.0, 48.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 84  83  49  29   0   0   9   9]
 [ 80  70  15  81   5   2   2  33]
 [108  28 191  39   0   8  57  13]
 [ 57  73  71  24   0   4  22  88]
 [  0  26   0   0  59   0   0   1]
 [  0  20   6   4   0  39   1  27]
 [ 18   5  15  13   0  22  43   7]
 [ 17  38   8 123   2  39   2  25]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.25818373812038015,"[30.0, 24.0, 38.0, 6.0, 70.0, 35.0, 35.0, 6.0]","[35.0, 31.0, 26.0, 27.0, 28.0, 29.0, 17.0, 50.0]","['GPi', 'STN', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 80  92  49  28   0   0   8   6]
 [ 77  69  14  89   5   5   2  27]
 [116  31 169  66   0   8  40  14]
 [ 56  76  72  19   0   3  22  91]
 [  0  24   0   1  60   0   0   1]
 [  0  19   6   9   0  34   1  28]
 [ 16   4  15  16   0  21  43   8]
 [ 14  44   7 128   2  44   0  15]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.23125659978880675,"[35.0, 24.0, 30.0, 5.0, 65.0, 26.0, 33.0, 2.0]","[30.0, 27.0, 28.0, 28.0, 34.0, 31.0, 18.0, 58.0]","['GPi', 'STN', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 93  78  47  30   0   0   7   8]
 [ 76  68  25  77   7   8   0  27]
 [126  31 133  92   0   7  31  24]
 [ 54  72  75  16   0   6  21  95]
 [  1  29   0   0  56   0   0   0]
 [  1  24   1  14   0  25   2  30]
 [ 14   4  15  19   0  22  41   8]
 [ 19  29   0 147   5  48   0   6]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.12618796198521648,"[19.0, 10.0, 24.0, 12.0, 8.0, 1.0, 2.0, 1.0]","[36.0, 42.0, 38.0, 25.0, 28.0, 30.0, 40.0, 40.0]","['GPi', 'GPe', 'GPe', 'GPi', 'SN', 'GPe', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 50  95  66  18   0   9   4  21]
 [120  30  53  43   6  11   9  16]
 [168  74 105  43  13   4  10  27]
 [ 55  86  49  40   9  16   4  80]
 [  8  13  24  14   7   0   1  19]
 [ 29  28   4  28   0   1   4   3]
 [ 49  27  24   8   1   5   3   6]
 [ 67  34  36 101   3   5   5   3]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.11721224920802534,"[11.0, 10.0, 26.0, 14.0, 0.0, 1.0, 1.0, 0.0]","[39.0, 37.0, 34.0, 26.0, 35.0, 33.0, 35.0, 44.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'SN', 'STN', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 30 102  69  27   1  10   4  20]
 [106  29  58  55   6  12  13   9]
 [152  60 115  67  17   2   8  23]
 [ 37  77  66  46   2  21   1  89]
 [  3  15  30  19   0   0   0  19]
 [ 30  20   9  32   0   1   3   2]
 [ 43  35  29  12   0   0   1   3]
 [ 53  32  50 113   1   5   0   0]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.133051742344245,"[7.0, 10.0, 33.0, 16.0, 1.0, 1.0, 0.0, 1.0]","[41.0, 42.0, 23.0, 27.0, 31.0, 31.0, 33.0, 46.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'thalamus', 'GPe', 'GPi', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 18 108  78  18   3   1   5  32]
 [122  29  44  59   7   5  14   8]
 [104  72 147  76  11   6   0  28]
 [ 40  66  70  54   0  18   0  91]
 [  7  13  21  17   1   0   0  27]
 [ 30  28  10  28   0   1   0   0]
 [ 38  40  28   8   0   0   0   9]
 [ 46  34  55 117   0   0   0   2]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.22597676874340022,"[30.0, 16.0, 38.0, 8.0, 60.0, 21.0, 20.0, 4.0]","[30.0, 28.0, 35.0, 36.0, 17.0, 36.0, 27.0, 53.0]","['SN', 'GPe', 'GPe', 'thalamus', 'GPi', 'thalamus', 'SN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 79  69  78  11   0   0  24   2]
 [ 81  45  39  78   3  18   2  22]
 [154  44 169  40   4   5  25   3]
 [ 25  97  31  27   1  20  16 122]
 [  0  15  15   0  52   0   0   4]
 [  0  28   0  11   0  20   3  35]
 [ 25   3  33   3   0  27  25   7]
 [ 13  38   7 135   3  46   1  11]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.2365364308342133,"[30.0, 19.0, 40.0, 11.0, 59.0, 20.0, 21.0, 1.0]","[29.0, 23.0, 34.0, 35.0, 26.0, 30.0, 20.0, 55.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'GPi', 'GPi', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 79  76  62  14   0   0  29   3]
 [ 65  55  57  63   1  27   0  20]
 [151  48 177  34   4   3  25   2]
 [ 17  98  35  38   1  26   5 119]
 [  2  22   8   0  51   0   0   3]
 [  0  29   2  10   0  19   9  28]
 [ 24   3  22   4   1  24  26  19]
 [ 20  36   7 140   1  46   1   3]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.21541710665258712,"[22.0, 14.0, 43.0, 15.0, 48.0, 18.0, 6.0, 2.0]","[33.0, 23.0, 26.0, 36.0, 26.0, 28.0, 33.0, 58.0]","['GPi', 'SN', 'GPe', 'thalamus', 'GPi', 'GPi', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 59  87  78  11   0   0  24   4]
 [ 63  40  67  53   4  43   0  18]
 [116  62 189  33   4   1  32   7]
 [ 12  95  26  50   0  34   0 122]
 [ 11  22   0   0  41   0   0  12]
 [  0  27   0  15   0  17  15  23]
 [ 41   2  29   5   2  24   7  13]
 [ 18  26  16 147   1  37   4   5]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'KNN(5)', 'Not Normalized', 'All Raman Regions']",,,,,,0.26504751847940866,"[32.0, 18.0, 44.0, 14.0, 62.0, 32.0, 16.0, 7.0]","[31.0, 29.0, 25.0, 39.0, 33.0, 28.0, 27.0, 54.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'GPi', 'GPi', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 83  81  67  10   0   0  19   3]
 [ 83  51  41  68   0   7   3  35]
 [111  51 197  27   2   3  51   2]
 [ 31 103   2  49   1  13   7 133]
 [  1  28   0   0  53   0   0   4]
 [  0  27   1   9   0  31   2  27]
 [ 33   3  28   5   0  23  20  11]
 [ 14  37   3 138   2  42   0  18]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'KNN(10)', 'Not Normalized', 'All Raman Regions']",,,,,,0.2608236536430834,"[34.0, 20.0, 44.0, 12.0, 60.0, 27.0, 19.0, 3.0]","[30.0, 26.0, 25.0, 41.0, 36.0, 32.0, 24.0, 56.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'GPi', 'thalamus', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 90  79  49  13   0   0  26   6]
 [ 76  58  50  67   2  13   0  22]
 [109  49 195  32   3   3  50   3]
 [ 17 106   2  42   1  27   4 140]
 [  1  31   0   0  52   0   0   2]
 [  0  24   1  10   0  26   5  31]
 [ 29   4  24   3   0  26  23  14]
 [ 14  41   2 142   1  44   2   8]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'KNN(30)', 'Not Normalized', 'All Raman Regions']",,,,,,0.24234424498416052,"[33.0, 21.0, 42.0, 15.0, 47.0, 16.0, 8.0, 2.0]","[37.0, 24.0, 25.0, 40.0, 26.0, 26.0, 33.0, 59.0]","['GPi', 'GPe', 'GPe', 'thalamus', 'GPi', 'thalamus', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 86  97  48   6   0   0  22   4]
 [ 68  61  53  64   3  20   0  19]
 [109  57 188  30   4   2  47   7]
 [ 13 105   4  52   1  30   0 134]
 [ 12  22   0   0  40   0   0  12]
 [  0  23   0  19   0  16  14  25]
 [ 40   2  26   5   0  24  10  16]
 [ 26  27   2 149   1  36   7   6]]"
"['smooth(3)', 'ORPL(30)', 'PCA(1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.29567053854276665,"[23.0, 17.0, 41.0, 15.0, 100.0, 69.0, 52.0, 0.0]","[31.0, 42.0, 32.0, 25.0, 0.0, 19.0, 25.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 60  81  17  17  47   0  13  28]
 [ 51  49   0 120  53   8   2   5]
 [141  17 182  25  17  10  31  21]
 [ 37  84   0  52  10  55  43  58]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   9   0  67  18   3]
 [  8   0   2   1   0  31  64  17]
 [ 95   9  17  44   8  56  25   0]]"
"['smooth(3)', 'ORPL(30)', 'PCA(3)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.29567053854276665,"[23.0, 17.0, 41.0, 15.0, 100.0, 69.0, 52.0, 0.0]","[31.0, 42.0, 32.0, 25.0, 0.0, 19.0, 25.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 60  81  17  17  47   0  13  28]
 [ 51  49   0 120  53   8   2   5]
 [141  17 182  25  17  10  31  21]
 [ 37  84   0  52  10  55  43  58]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   9   0  67  18   3]
 [  8   0   2   1   0  31  64  17]
 [ 95   9  17  44   8  56  25   0]]"
"['smooth(3)', 'ORPL(30)', 'PCA(8)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.29567053854276665,"[23.0, 17.0, 41.0, 15.0, 100.0, 69.0, 52.0, 0.0]","[31.0, 42.0, 32.0, 25.0, 0.0, 19.0, 25.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 60  81  17  17  47   0  13  28]
 [ 51  49   0 120  53   8   2   5]
 [141  17 182  25  17  10  31  21]
 [ 37  84   0  52  10  55  43  58]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   9   0  67  18   3]
 [  8   0   2   1   0  31  64  17]
 [ 95   9  17  44   8  56  25   0]]"
"['smooth(3)', 'ORPL(70)', 'PCA(1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30623020063357975,"[18.0, 10.0, 46.0, 24.0, 100.0, 82.0, 43.0, 0.0]","[33.0, 23.0, 33.0, 28.0, 0.0, 13.0, 28.0, 41.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 47  88  28  23  49   2  23   3]
 [ 43  30   0  67  48  57   0  43]
 [146  24 203   2  12  21  17  19]
 [ 45  95   0  81   2  66  42   8]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  80  13   4]
 [ 35   0   0   1   0  33  53   1]
 [103  21   5   5   2  97  21   0]]"
"['smooth(3)', 'ORPL(70)', 'PCA(3)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30623020063357975,"[18.0, 10.0, 46.0, 24.0, 100.0, 82.0, 43.0, 0.0]","[33.0, 23.0, 33.0, 28.0, 0.0, 13.0, 28.0, 41.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 47  88  28  23  49   2  23   3]
 [ 43  30   0  67  48  57   0  43]
 [146  24 203   2  12  21  17  19]
 [ 45  95   0  81   2  66  42   8]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  80  13   4]
 [ 35   0   0   1   0  33  53   1]
 [103  21   5   5   2  97  21   0]]"
"['smooth(3)', 'ORPL(70)', 'PCA(8)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30623020063357975,"[18.0, 10.0, 46.0, 24.0, 100.0, 82.0, 43.0, 0.0]","[33.0, 23.0, 33.0, 28.0, 0.0, 13.0, 28.0, 41.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 47  88  28  23  49   2  23   3]
 [ 43  30   0  67  48  57   0  43]
 [146  24 203   2  12  21  17  19]
 [ 45  95   0  81   2  66  42   8]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  80  13   4]
 [ 35   0   0   1   0  33  53   1]
 [103  21   5   5   2  97  21   0]]"
"['smooth(3)', 'ORPL(150)', 'PCA(1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2529039070749736,"[7.0, 7.0, 21.0, 43.0, 77.0, 94.0, 34.0, 0.0]","[31.0, 35.0, 26.0, 25.0, 20.0, 6.0, 24.0, 38.0]","['thalamus', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 19  43   9  21  73   4  13  81]
 [ 15  20   2  83  50 101   0  17]
 [ 89  31  93  20 117  29  46  19]
 [  9  37   0 147   2  85   1  58]
 [ 17   3   0   0  66   0   0   0]
 [  0   0   0   6   0  91   0   0]
 [ 12   0  24   5   1  30  42   9]
 [ 50  70   0  12   1  97  23   1]]"
"['smooth(3)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2529039070749736,"[7.0, 7.0, 21.0, 43.0, 77.0, 94.0, 34.0, 0.0]","[31.0, 35.0, 26.0, 25.0, 20.0, 6.0, 24.0, 38.0]","['thalamus', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 19  43   9  21  73   4  13  81]
 [ 15  20   2  83  50 101   0  17]
 [ 89  31  93  20 117  29  46  19]
 [  9  37   0 147   2  85   1  58]
 [ 17   3   0   0  66   0   0   0]
 [  0   0   0   6   0  91   0   0]
 [ 12   0  24   5   1  30  42   9]
 [ 50  70   0  12   1  97  23   1]]"
"['smooth(3)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2529039070749736,"[7.0, 7.0, 21.0, 43.0, 77.0, 94.0, 34.0, 0.0]","[31.0, 35.0, 26.0, 25.0, 20.0, 6.0, 24.0, 38.0]","['thalamus', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 19  43   9  21  73   4  13  81]
 [ 15  20   2  83  50 101   0  17]
 [ 89  31  93  20 117  29  46  19]
 [  9  37   0 147   2  85   1  58]
 [ 17   3   0   0  66   0   0   0]
 [  0   0   0   6   0  91   0   0]
 [ 12   0  24   5   1  30  42   9]
 [ 50  70   0  12   1  97  23   1]]"
"['smooth(7)', 'ORPL(30)', 'PCA(1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31045406546990495,"[24.0, 22.0, 43.0, 17.0, 100.0, 66.0, 49.0, 0.0]","[35.0, 37.0, 27.0, 26.0, 0.0, 23.0, 26.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 63  91  25  13  36   0  11  24]
 [ 49  64   0 107  55   9   3   1]
 [119  23 193  25  20   7  25  32]
 [ 31  87   1  58  14  56  40  52]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   7   0  64  22   3]
 [  7   0   3   0   0  32  60  21]
 [ 88   5  27  46  13  52  23   0]]"
"['smooth(7)', 'ORPL(30)', 'PCA(3)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31045406546990495,"[24.0, 22.0, 43.0, 17.0, 100.0, 66.0, 49.0, 0.0]","[35.0, 37.0, 27.0, 26.0, 0.0, 23.0, 26.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 63  91  25  13  36   0  11  24]
 [ 49  64   0 107  55   9   3   1]
 [119  23 193  25  20   7  25  32]
 [ 31  87   1  58  14  56  40  52]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   7   0  64  22   3]
 [  7   0   3   0   0  32  60  21]
 [ 88   5  27  46  13  52  23   0]]"
"['smooth(7)', 'ORPL(30)', 'PCA(8)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31045406546990495,"[24.0, 22.0, 43.0, 17.0, 100.0, 66.0, 49.0, 0.0]","[35.0, 37.0, 27.0, 26.0, 0.0, 23.0, 26.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 63  91  25  13  36   0  11  24]
 [ 49  64   0 107  55   9   3   1]
 [119  23 193  25  20   7  25  32]
 [ 31  87   1  58  14  56  40  52]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   7   0  64  22   3]
 [  7   0   3   0   0  32  60  21]
 [ 88   5  27  46  13  52  23   0]]"
"['smooth(7)', 'ORPL(70)', 'PCA(1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30095036958817317,"[19.0, 11.0, 46.0, 20.0, 100.0, 84.0, 38.0, 0.0]","[32.0, 22.0, 32.0, 30.0, 0.0, 13.0, 32.0, 40.0]","['GPi', 'caudate', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 50  83  30  20  50   2  23   5]
 [ 41  31   1  55  48  62   0  50]
 [142  24 206   1  16  23  12  20]
 [ 45 102   0  69   2  62  49  10]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  81  13   3]
 [ 39   0   1   4   0  31  47   1]
 [101  19  10   4   3  97  20   0]]"
"['smooth(7)', 'ORPL(70)', 'PCA(3)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30095036958817317,"[19.0, 11.0, 46.0, 20.0, 100.0, 84.0, 38.0, 0.0]","[32.0, 22.0, 32.0, 30.0, 0.0, 13.0, 32.0, 40.0]","['GPi', 'caudate', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 50  83  30  20  50   2  23   5]
 [ 41  31   1  55  48  62   0  50]
 [142  24 206   1  16  23  12  20]
 [ 45 102   0  69   2  62  49  10]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  81  13   3]
 [ 39   0   1   4   0  31  47   1]
 [101  19  10   4   3  97  20   0]]"
"['smooth(7)', 'ORPL(70)', 'PCA(8)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.30095036958817317,"[19.0, 11.0, 46.0, 20.0, 100.0, 84.0, 38.0, 0.0]","[32.0, 22.0, 32.0, 30.0, 0.0, 13.0, 32.0, 40.0]","['GPi', 'caudate', 'GPe', 'GPi', 'GPe', 'putamen', 'GPe', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 50  83  30  20  50   2  23   5]
 [ 41  31   1  55  48  62   0  50]
 [142  24 206   1  16  23  12  20]
 [ 45 102   0  69   2  62  49  10]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   0   0  81  13   3]
 [ 39   0   1   4   0  31  47   1]
 [101  19  10   4   3  97  20   0]]"
